iae_rad,voltage_effort_V2s,overshoot_rad_s,final_error_rad_s,peak_current_A,saturation_fraction,tail_speed_std_rad_s,scenario,controller,control_dt_s,noise_std_rad_s,seed
0.373774520420388,1453.3635188096796,0.035465558852890045,0.004322489206844082,14.080832532243717,0.088,0.023106400088445157,hot_winding,tuned,0.02,0.05,2
0.34356869473443796,1463.5746633754916,0.019991427773434767,0.015918300649399697,13.861618285575847,0.088,0.010707233389887078,hot_winding,tuned,0.02,0.05,3
0.37803791209516635,1438.8337765882927,0.019278414003571775,0.0024838474571406977,13.835745536148357,0.084,0.008505463237759745,hot_winding,tuned,0.02,0.05,4
1.5400696142030967,913.7597515458865,0.0,0.09521322313167402,12.594973658511682,0.0,0.01766587257444666,hot_winding,baseline,0.05,0.0,0
0.35644750487795257,1416.3204567893856,0.005664384633155661,0.00020348177491447128,13.925643444672748,0.09,0.00040131225909898085,hot_winding,tuned,0.05,0.0,0
1.5373833270872184,915.0464350388509,0.0,0.09474889206456028,12.610201546456496,0.0,0.0172026582244416,hot_winding,baseline,0.05,0.01,0
1.5399908779687315,914.7772617370282,0.0,0.09294192400392554,12.624057830735218,0.0,0.017711523553827112,hot_winding,baseline,0.05,0.01,1
1.5281954317397812,917.4842193065499,0.0,0.09626051907895272,12.584448930324221,0.0,0.016017107190843576,hot_winding,baseline,0.05,0.01,2
1.532406526313933,916.3729396483926,0.0,0.09596593378696772,12.593684779423452,0.0,0.01675704747236274,hot_winding,baseline,0.05,0.01,3
1.5404160714294226,913.6190501406046,0.0,0.09547182496089912,12.597098378119236,0.0,0.018175967540608413,hot_winding,baseline,0.05,0.01,4
0.3585690651555587,1421.8898657784707,0.005639955062585189,0.0034920196338492637,13.795826696724289,0.09,0.003679716578251275,hot_winding,tuned,0.05,0.01,0
0.36561101009437963,1423.6764482403303,0.01225897750890459,0.008582072703206434,13.947300995470295,0.09,0.005396728388526635,hot_winding,tuned,0.05,0.01,1
0.3492146760800458,1424.3195788713049,0.011784823632578156,0.0006750310920907721,13.898711372131915,0.08,0.005337683356353131,hot_winding,tuned,0.05,0.01,2
0.3587432883994799,1423.4064787913899,0.014196920693275494,0.0014350802938409846,13.995819675657913,0.09,0.006938882133322274,hot_winding,tuned,0.05,0.01,3
0.3609701663589733,1417.2616753070324,0.01140618787074521,0.0027094559574635246,13.863195126162687,0.08,0.004714053115870027,hot_winding,tuned,0.05,0.01,4
1.526638178623695,921.4268397197861,0.0,0.0928915677961003,12.671113098235784,0.0,0.015565995604843536,hot_winding,baseline,0.05,0.05,0
1.539675933031246,919.8273824951301,0.0,0.08385672749293338,12.740394519629355,0.0,0.018317959366088047,hot_winding,baseline,0.05,0.05,1
1.4806987018865287,933.7194185381647,0.0,0.10044970286806154,12.542350017574417,0.0,0.00999264282630938,hot_winding,baseline,0.05,0.05,2
1.5017541747572658,928.2109728301323,0.0,0.09897677640814295,12.58852926307055,0.0,0.014510363773370331,hot_winding,baseline,0.05,0.05,3
